Age,Gender,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Occupation_Business Owner,Occupation_Freelancer,Occupation_Professional,Occupation_Student
29,0,0,4.5,6.7,2,5.6,10,53,3,4.1,0,0,0,1
21,0,1,8.1,3.0,6,4.9,1,48,1,5.9,0,0,1,0
48,0,1,7.5,2.5,6,8.7,3,39,5,13.7,0,0,0,1
18,0,0,8.5,3.6,8,6.1,2,52,5,10.7,0,0,0,1
26,1,0,8.0,7.2,10,8.5,5,26,1,8.8,0,0,0,1
19,1,0,7.5,2.1,7,5.4,1,47,0,9.3,0,1,0,0
34,2,1,9.9,1.4,5,8.7,3,10,1,6.4,0,0,0,1
28,0,1,5.6,6.9,9,7.3,10,53,2,2.5,0,0,1,0
45,0,1,8.8,7.2,8,6.5,1,60,3,9.8,1,0,0,0
28,2,0,11.4,1.7,5,6.0,7,56,0,13.0,0,0,1,0
60,0,0,7.3,5.7,4,5.1,2,28,4,13.2,1,0,0,0
18,2,1,2.6,1.3,6,5.0,7,44,0,12.9,1,0,0,0
22,1,1,7.4,7.2,2,8.0,9,15,6,13.3,0,1,0,0
57,2,0,3.6,4.9,5,7.3,2,51,1,4.9,1,0,0,0
59,1,1,9.4,0.6,9,8.2,10,31,3,12.8,0,0,0,1
49,0,1,7.7,3.1,10,6.3,10,23,5,11.1,0,1,0,0
24,0,1,2.4,6.5,7,7.5,6,11,5,12.2,0,0,1,0
26,1,1,5.0,3.8,10,6.6,7,19,3,2.6,0,1,0,0
60,0,1,3.3,4.8,5,5.0,2,26,6,2.1,0,0,0,1
23,1,0,5.7,2.6,4,5.5,4,40,2,6.5,0,0,1,0
27,2,1,10.4,2.2,2,8.5,1,17,4,8.9,0,1,0,0
37,1,1,8.2,6.1,2,8.3,2,24,5,10.3,0,0,1,0
22,0,1,7.3,5.4,10,6.8,8,32,5,12.7,1,0,0,0
30,0,0,3.4,7.0,2,5.5,2,49,6,9.8,1,0,0,0
54,1,0,11.7,6.3,9,8.9,6,29,0,4.4,0,0,0,1
33,0,0,6.1,4.1,4,4.1,4,48,6,3.5,1,0,0,0
45,0,1,3.2,4.8,10,4.8,4,14,2,10.4,1,0,0,0
57,2,0,6.1,3.9,8,6.3,8,54,0,13.8,0,1,0,0
43,0,0,1.3,6.6,5,5.0,2,39,6,7.6,0,0,1,0
47,1,1,4.5,0.9,4,4.3,5,18,0,11.1,0,1,0,0
52,2,0,6.0,1.7,10,5.8,4,40,3,9.7,1,0,0,0
54,2,0,3.3,4.3,5,4.3,4,53,4,2.1,0,0,1,0
59,2,1,6.6,7.2,2,4.2,6,42,4,6.1,0,0,1,0
47,1,1,8.3,2.0,4,5.4,1,41,4,13.7,0,1,0,0
43,0,1,10.9,7.6,5,7.9,8,51,5,10.2,0,0,1,0
20,1,1,12.0,6.9,7,6.2,4,15,0,9.6,0,0,0,1
54,0,0,8.3,7.8,10,5.7,7,41,6,13.8,0,1,0,0
51,2,0,11.2,6.1,2,6.0,3,36,2,13.6,0,0,0,1
48,1,0,6.0,6.0,6,8.0,7,39,1,11.7,0,0,0,1
31,1,1,11.9,2.3,2,7.7,4,5,4,13.2,0,1,0,0
22,2,1,1.3,4.3,8,8.9,2,10,2,13.9,1,0,0,0
28,2,0,3.9,5.8,10,7.2,10,15,5,4.1,0,0,0,1
45,1,1,4.5,7.6,3,8.9,10,13,6,10.7,0,0,1,0
49,0,0,9.9,5.7,8,6.9,4,31,0,4.7,0,0,0,1
48,0,1,9.4,4.6,5,5.4,6,18,4,7.0,0,0,1,0
32,0,0,6.1,6.5,3,6.3,9,39,4,5.7,0,0,0,1
23,2,1,7.3,6.6,8,7.8,5,35,5,7.1,0,0,0,1
56,1,0,3.2,0.5,9,8.9,5,33,5,5.3,0,0,0,1
29,1,0,4.7,7.2,6,8.0,10,37,6,2.5,0,0,0,1
26,0,0,11.0,3.5,5,7.7,9,26,3,5.6,0,0,1,0
46,1,0,8.6,7.3,1,5.9,2,21,6,2.3,1,0,0,0
59,0,1,2.5,3.6,8,7.8,4,52,6,4.6,0,1,0,0
42,2,1,9.7,5.1,7,7.3,5,48,5,4.0,1,0,0,0
19,2,0,11.7,5.3,5,6.8,2,51,4,4.2,0,0,0,1
47,0,0,10.5,4.6,7,6.1,8,20,6,11.1,0,1,0,0
39,0,1,7.2,5.2,1,6.9,1,15,1,8.9,0,1,0,0
54,0,1,5.2,4.0,8,4.3,2,33,0,9.0,0,0,0,1
51,1,1,9.7,7.6,10,7.2,8,29,3,6.1,0,1,0,0
52,2,1,6.8,1.9,3,4.7,9,26,6,4.0,1,0,0,0
57,2,0,2.3,7.1,4,5.4,3,46,2,10.6,1,0,0,0
48,1,1,4.2,0.6,1,8.7,4,59,1,9.0,0,0,0,1
59,2,1,8.7,5.2,4,6.3,1,33,0,7.6,1,0,0,0
52,1,1,3.4,6.2,3,4.5,6,7,4,5.5,0,0,1,0
44,2,1,2.7,6.9,5,4.2,4,47,3,10.3,0,0,0,1
40,0,0,11.9,5.5,4,4.0,9,52,0,2.8,0,1,0,0
33,0,0,5.4,6.1,4,4.6,3,57,2,2.3,0,1,0,0
58,0,1,7.1,1.3,5,5.0,6,40,1,11.6,0,1,0,0
31,1,0,5.7,1.7,4,7.7,2,10,3,11.2,1,0,0,0
58,2,1,10.2,3.3,9,8.3,5,21,0,2.3,0,1,0,0
54,0,0,8.8,3.2,1,4.1,3,21,6,10.8,1,0,0,0
37,2,1,6.2,3.5,3,7.3,8,56,0,5.9,1,0,0,0
30,2,1,9.5,3.5,4,5.4,5,53,1,3.9,1,0,0,0
25,0,0,10.8,6.7,4,8.5,9,40,5,9.2,0,0,0,1
56,2,0,1.0,7.8,10,5.5,2,6,3,10.7,0,1,0,0
23,0,0,11.5,5.7,7,6.1,3,7,3,6.1,1,0,0,0
58,1,1,9.2,6.5,5,5.7,4,54,1,7.7,0,1,0,0
42,2,0,3.8,4.4,2,5.8,10,25,6,7.9,0,0,1,0
39,0,1,4.5,6.8,6,5.5,5,44,1,6.3,1,0,0,0
37,2,1,7.7,6.2,10,6.5,3,31,3,2.9,1,0,0,0
30,1,0,10.9,6.7,8,7.5,10,57,6,2.9,0,0,1,0
19,1,0,7.4,7.0,1,8.8,8,31,1,4.8,0,1,0,0
50,2,0,10.4,0.5,6,5.2,6,26,3,5.9,0,0,0,1
55,1,0,11.1,6.1,2,4.4,9,13,5,12.2,0,0,1,0
58,0,0,5.9,2.9,5,5.7,5,11,4,11.2,0,1,0,0
39,2,0,9.0,5.3,2,7.0,9,7,3,3.8,0,1,0,0
29,0,0,5.7,3.6,8,6.0,4,46,2,8.2,0,0,0,1
32,1,1,9.7,4.9,1,4.4,7,30,4,6.1,0,0,0,1
25,2,1,6.3,5.5,3,8.5,5,25,4,13.2,0,1,0,0
27,1,1,11.2,0.8,2,7.2,1,5,4,11.1,0,0,1,0
20,1,0,8.4,0.7,1,6.3,8,58,0,7.6,0,0,0,1
28,2,1,8.0,7.1,9,5.0,3,10,1,13.8,0,0,1,0
25,1,1,8.3,3.6,6,6.7,3,8,5,2.4,0,1,0,0
55,0,0,4.6,6.7,3,5.1,2,59,5,11.3,0,0,1,0
22,1,0,11.6,1.2,7,8.2,1,56,2,3.0,0,0,1,0
40,1,1,8.9,7.2,8,5.3,10,29,4,3.7,0,0,0,1
19,2,1,8.9,6.8,5,7.3,10,50,0,10.0,0,0,0,1
40,0,1,1.8,7.9,4,8.3,4,26,0,6.3,0,1,0,0
49,0,0,3.8,5.4,1,4.3,8,57,6,11.2,0,0,0,1
42,2,0,9.2,1.2,10,5.0,2,37,0,7.8,0,0,0,1
35,2,0,9.7,4.2,8,7.4,3,60,6,13.3,0,0,0,1
36,0,1,5.3,7.1,5,8.2,3,11,2,9.0,0,1,0,0
54,1,1,10.6,5.0,1,7.4,3,54,3,11.5,1,0,0,0
58,0,0,6.2,0.9,4,4.7,2,15,1,11.9,0,0,1,0
47,2,0,8.6,5.7,4,7.2,8,24,5,9.3,0,1,0,0
36,1,1,6.6,2.9,8,7.2,7,50,2,13.4,0,0,0,1
48,2,1,1.8,3.9,10,8.5,3,9,5,10.5,1,0,0,0
18,2,0,6.4,4.5,9,5.6,3,28,6,5.5,1,0,0,0
21,1,0,4.1,4.6,2,4.6,3,45,6,5.9,0,1,0,0
18,0,0,2.3,1.8,7,5.7,2,31,2,11.4,0,0,1,0
26,2,0,8.2,7.6,7,8.3,5,55,3,7.0,0,0,0,1
44,0,0,11.6,1.1,3,5.5,10,34,6,9.9,0,1,0,0
53,0,0,10.4,7.5,4,6.3,7,14,5,9.0,0,0,1,0
47,1,1,4.0,3.1,6,6.9,6,57,2,10.5,1,0,0,0
43,0,1,4.0,2.7,7,5.0,1,15,2,11.4,0,0,1,0
37,1,0,8.8,1.1,9,6.9,3,34,0,5.5,0,0,0,1
37,2,1,10.3,2.1,8,7.0,6,49,4,4.8,0,1,0,0
52,0,0,2.0,0.5,6,8.3,6,55,2,4.7,0,1,0,0
60,1,0,8.0,8.0,8,5.0,9,6,6,5.7,0,0,0,1
45,0,0,3.9,1.9,10,6.6,8,6,0,2.9,0,0,1,0
49,2,1,5.6,0.5,8,6.9,8,13,6,2.6,1,0,0,0
43,2,1,5.2,5.4,4,6.4,8,48,2,3.8,0,0,0,1
37,1,1,4.5,7.3,1,6.9,8,10,6,9.1,0,0,0,1
54,0,1,4.9,7.6,10,6.6,3,24,1,9.3,0,0,0,1
46,0,1,4.2,5.5,7,5.1,3,32,4,10.0,1,0,0,0
55,2,1,4.9,1.7,10,7.8,5,12,3,2.2,0,0,1,0
46,1,1,7.2,0.7,1,7.4,2,5,0,2.5,0,0,0,1
37,1,0,1.9,3.7,1,8.7,5,51,3,6.3,1,0,0,0
23,0,0,11.6,4.2,3,8.2,1,20,6,3.1,0,1,0,0
44,1,0,1.6,3.5,9,7.3,10,34,4,12.5,0,0,0,1
30,0,0,7.3,2.8,5,4.0,5,12,2,2.5,1,0,0,0
42,1,1,1.2,3.4,6,5.3,8,11,5,11.8,0,1,0,0
40,1,1,1.8,5.2,9,7.1,2,22,6,10.2,0,0,1,0
45,2,0,12.0,5.4,6,8.0,1,21,2,13.9,0,0,1,0
20,2,1,6.4,6.7,8,4.0,3,40,1,4.0,0,0,0,1
34,0,1,6.1,4.1,10,5.2,4,40,2,9.2,1,0,0,0
39,0,0,10.9,2.4,7,4.5,10,12,6,7.4,0,0,1,0
20,0,1,7.2,7.5,10,7.1,9,59,5,10.8,0,1,0,0
19,1,1,11.7,7.3,4,4.2,4,53,5,13.7,0,1,0,0
44,2,1,3.7,7.3,7,8.3,1,48,0,6.4,1,0,0,0
33,1,1,6.4,5.0,8,7.3,1,49,0,7.9,0,0,1,0
40,0,1,11.7,1.2,4,4.6,2,12,0,8.7,0,0,0,1
38,0,0,5.5,5.7,2,7.1,5,57,1,4.8,0,0,1,0
32,2,1,3.6,7.4,1,7.8,4,9,3,9.9,0,0,1,0
48,2,0,5.4,4.1,2,7.4,9,38,4,9.9,0,1,0,0
30,0,0,7.8,3.5,5,5.4,10,59,4,6.4,0,1,0,0
20,1,1,9.3,8.0,5,8.6,8,29,0,9.9,0,1,0,0
55,1,1,4.9,6.3,7,4.8,5,18,1,11.7,0,0,0,1
42,0,1,4.0,5.4,8,6.0,6,20,0,11.9,0,0,1,0
35,0,0,4.0,2.3,2,4.9,9,41,4,2.9,0,0,0,1
54,1,1,2.1,3.7,9,4.9,6,15,4,6.1,0,1,0,0
45,2,0,11.6,2.2,9,8.6,3,40,2,9.8,0,1,0,0
57,2,0,8.4,6.2,9,4.0,6,30,6,12.0,1,0,0,0
29,2,1,10.4,5.6,7,6.2,4,13,0,10.4,0,0,0,1
47,2,0,2.4,5.9,8,5.9,10,59,1,4.7,1,0,0,0
46,2,0,11.3,3.9,6,6.2,7,18,6,11.1,0,0,0,1
23,0,0,9.0,4.9,9,8.2,6,52,0,8.5,1,0,0,0
25,0,1,4.5,2.9,8,4.2,7,39,2,11.2,0,0,1,0
58,0,1,5.8,6.0,3,4.8,5,48,6,7.4,0,0,0,1
54,2,1,6.5,1.6,9,6.8,1,12,2,2.4,0,0,1,0
59,0,0,8.2,7.4,9,5.7,3,40,4,8.2,0,0,0,1
40,1,1,2.8,3.0,4,8.8,5,25,6,11.3,0,1,0,0
26,0,1,5.0,2.1,10,8.5,9,43,6,13.3,1,0,0,0
54,2,1,9.9,2.9,8,4.0,3,58,2,7.6,0,0,0,1
42,2,1,4.7,3.3,9,6.9,4,39,3,7.1,0,0,0,1
32,2,0,5.4,3.1,5,8.6,1,27,3,11.3,0,0,1,0
38,0,1,11.3,5.0,8,6.4,7,20,5,4.5,0,1,0,0
31,2,1,10.8,7.1,8,5.6,1,32,2,6.6,1,0,0,0
21,2,0,7.2,3.7,2,5.6,10,49,2,4.4,1,0,0,0
41,1,1,9.3,7.4,4,6.3,2,29,1,2.2,0,1,0,0
55,0,1,4.8,0.5,4,7.1,8,27,1,9.2,0,1,0,0
47,2,1,8.6,4.6,1,7.1,2,42,0,11.8,0,1,0,0
18,0,1,8.8,0.9,5,6.7,8,55,3,10.0,1,0,0,0
29,2,0,8.4,7.0,8,4.5,1,45,5,2.5,1,0,0,0
41,2,1,7.4,0.8,10,6.1,9,53,3,13.7,0,0,1,0
40,1,1,2.6,6.3,5,4.3,8,38,3,9.2,0,0,0,1
25,2,1,9.1,7.8,3,4.1,4,5,6,4.4,0,0,0,1
28,0,1,8.6,7.5,5,5.2,7,9,0,9.1,0,1,0,0
51,0,1,9.2,4.7,4,5.3,10,43,2,8.4,0,0,1,0
28,1,0,8.6,7.9,7,6.6,4,30,0,11.0,0,0,0,1
47,1,1,4.5,2.1,1,7.1,1,60,2,4.4,1,0,0,0
44,2,1,9.7,5.8,1,5.6,8,39,3,13.6,0,0,0,1
31,2,0,10.4,6.0,7,8.2,5,38,6,3.4,0,0,0,1
45,2,0,8.1,3.7,7,6.3,1,29,3,9.0,1,0,0,0
37,2,0,9.4,3.4,7,7.6,4,36,6,3.6,1,0,0,0
33,0,1,1.3,6.1,4,5.6,5,18,2,6.1,0,0,0,1
23,0,1,8.9,1.1,5,7.3,2,42,5,8.9,0,0,1,0
38,2,0,1.9,3.0,6,5.7,3,28,4,7.0,1,0,0,0
57,0,1,7.0,5.4,3,5.6,6,49,0,5.3,0,0,1,0
36,2,0,1.7,4.3,4,4.4,1,38,5,11.5,0,1,0,0
51,0,0,5.5,4.9,8,8.7,3,49,2,10.2,0,0,1,0
57,1,1,3.2,7.4,9,6.3,3,47,3,8.1,0,1,0,0
53,1,0,7.1,3.9,2,5.6,9,53,5,5.8,1,0,0,0
54,1,0,9.4,3.8,6,5.4,3,22,4,10.0,0,0,0,1
39,0,1,4.2,6.8,6,4.5,5,57,0,6.0,0,0,0,1
57,2,1,3.1,1.1,9,6.9,3,16,0,5.7,0,0,0,1
43,0,1,1.2,6.4,4,8.2,8,40,6,7.4,0,0,1,0
40,2,0,4.4,2.2,3,4.6,3,35,1,11.1,0,0,1,0
36,0,0,3.9,2.7,3,7.3,2,18,0,3.8,0,1,0,0
44,0,0,2.4,7.7,2,6.9,4,5,5,5.9,1,0,0,0
60,0,1,6.8,3.6,2,7.1,6,30,5,2.5,1,0,0,0
45,0,1,3.3,1.3,8,8.8,3,13,4,4.1,0,0,0,1
33,0,0,11.7,5.8,7,4.2,5,52,5,10.0,0,1,0,0
37,0,1,3.0,0.8,4,6.5,9,43,4,11.8,1,0,0,0
39,2,1,3.9,3.3,6,6.8,3,54,6,6.2,0,0,1,0
34,0,1,4.2,3.5,8,7.3,4,20,4,9.2,0,0,0,1
36,1,1,10.1,5.6,7,7.6,3,56,2,9.8,0,0,1,0
32,0,0,2.8,2.3,2,4.8,10,57,3,7.5,0,0,1,0
37,1,1,2.8,7.8,7,4.0,6,56,0,2.7,0,0,0,1
34,2,1,3.8,0.6,3,6.9,4,54,3,6.8,0,0,1,0
22,2,1,6.6,3.0,2,5.0,5,44,6,13.6,0,0,1,0
37,0,0,4.1,2.2,2,4.9,9,17,2,12.2,1,0,0,0
57,2,0,2.6,4.7,6,6.9,3,21,2,11.9,0,0,1,0
25,0,0,5.1,6.6,4,8.9,4,40,4,7.1,0,0,0,1
43,2,1,11.5,2.4,4,4.3,2,34,0,5.9,1,0,0,0
54,2,1,1.3,7.1,8,4.8,7,37,4,9.6,1,0,0,0
56,2,1,7.8,5.1,6,8.9,2,17,2,2.2,0,0,1,0
55,2,0,5.1,2.2,5,7.4,10,46,4,11.2,0,0,1,0
33,1,1,1.8,0.8,9,8.1,1,30,5,2.8,0,0,1,0
56,0,1,10.1,5.8,6,6.3,10,33,1,8.7,0,0,0,1
33,2,0,11.0,0.7,9,5.1,3,31,0,3.1,0,0,0,1
34,0,0,10.1,2.8,2,5.0,4,33,0,7.4,0,0,0,1
35,0,0,9.4,2.9,2,5.1,7,40,6,10.7,0,1,0,0
55,0,0,3.1,2.3,2,6.6,7,44,2,6.8,0,1,0,0
46,2,0,8.8,3.1,1,4.9,8,44,4,9.4,0,0,0,1
36,1,1,5.2,5.1,9,7.3,5,26,6,8.1,0,0,1,0
32,1,0,3.5,5.3,8,8.7,10,58,6,10.0,0,0,0,1
54,0,0,5.4,6.9,5,7.9,6,29,6,12.8,1,0,0,0
35,2,0,9.6,3.4,4,6.4,7,46,2,13.9,0,1,0,0
44,0,1,7.2,7.1,10,8.0,5,37,2,2.8,0,0,1,0
34,0,0,11.4,1.5,10,8.7,2,19,1,12.2,1,0,0,0
19,1,1,4.4,6.6,4,6.0,1,19,4,8.0,0,0,1,0
51,1,0,7.0,3.8,10,5.2,8,44,4,10.0,0,0,0,1
60,2,0,3.3,6.2,2,8.3,8,16,2,4.7,0,1,0,0
53,0,1,9.8,5.6,2,4.1,4,12,1,13.7,0,1,0,0
28,0,0,2.7,1.5,8,6.8,7,32,5,4.3,1,0,0,0
27,0,0,7.0,4.6,10,4.7,3,58,3,6.9,0,0,1,0
32,1,1,8.2,4.5,2,7.0,1,24,5,7.6,0,1,0,0
21,0,1,1.9,3.8,4,5.5,2,39,6,5.1,1,0,0,0
55,0,1,1.6,5.0,6,7.0,4,41,4,13.1,0,0,1,0
39,1,1,7.3,6.0,4,4.5,10,37,0,5.2,1,0,0,0
50,1,1,1.3,5.0,10,6.4,1,36,3,8.1,1,0,0,0
44,2,0,10.1,3.4,10,4.8,2,24,2,3.1,0,0,0,1
26,0,0,11.0,1.5,9,5.6,2,42,6,6.0,0,1,0,0
56,0,0,10.1,5.8,5,8.4,5,23,3,9.2,0,0,1,0
48,1,1,7.7,2.2,5,4.9,4,5,6,9.3,0,1,0,0
31,0,1,3.7,4.4,3,4.2,2,11,0,7.8,0,1,0,0
54,0,1,7.3,3.4,5,8.2,5,16,0,9.9,1,0,0,0
60,2,1,4.5,7.5,5,4.6,3,12,0,4.3,0,0,1,0
52,2,1,11.0,3.3,9,8.9,8,26,2,13.1,0,0,1,0
59,2,0,6.3,0.5,5,4.9,4,47,4,12.7,0,0,0,1
51,1,1,2.2,3.1,5,6.8,3,30,3,9.1,1,0,0,0
55,2,1,2.9,7.3,9,7.5,3,42,5,4.6,0,0,1,0
35,1,1,2.1,5.6,7,5.4,8,42,6,3.4,1,0,0,0
24,0,0,9.3,0.6,3,8.8,6,41,2,3.1,0,0,1,0
33,1,0,1.3,1.5,10,4.3,10,35,2,4.8,0,0,0,1
28,0,0,4.9,4.2,8,7.5,1,5,6,12.9,0,0,1,0
24,2,1,5.4,7.1,8,6.5,8,53,3,8.1,0,1,0,0
18,1,0,6.4,7.3,4,5.1,8,59,1,8.7,1,0,0,0
54,1,0,8.4,1.2,3,5.8,7,11,4,2.7,1,0,0,0
46,1,1,9.1,6.0,7,8.5,8,10,4,13.4,1,0,0,0
26,2,0,11.6,5.2,5,5.5,3,43,3,10.5,0,0,0,1
21,0,0,9.7,6.7,1,5.3,3,60,0,6.7,0,1,0,0
29,0,0,10.0,6.7,10,8.1,2,8,4,4.5,1,0,0,0
25,0,1,9.0,2.6,1,7.7,2,55,5,5.6,0,1,0,0
48,1,0,2.4,2.0,4,8.7,8,55,0,8.6,1,0,0,0
20,1,0,6.8,3.5,3,6.6,2,34,0,2.3,0,0,0,1
48,0,0,1.6,3.8,3,8.8,2,38,5,8.0,0,1,0,0
38,2,1,2.6,5.2,7,5.4,1,45,6,13.2,0,0,1,0
37,0,0,9.2,2.8,9,5.8,4,9,3,3.8,1,0,0,0
51,2,0,6.5,3.3,3,4.8,9,45,3,3.3,1,0,0,0
40,0,0,7.2,6.1,6,6.3,3,15,5,8.9,0,0,0,1
30,1,0,4.8,0.7,10,7.2,8,29,5,6.7,0,1,0,0
36,0,0,8.0,6.9,5,6.6,1,51,1,3.9,0,0,1,0
58,2,1,8.4,6.5,4,7.6,1,55,0,10.9,0,0,1,0
44,0,0,9.9,7.8,2,5.7,5,39,0,8.0,0,0,1,0
41,2,1,8.7,7.8,6,7.6,10,42,0,3.5,0,0,0,1
39,0,1,2.6,2.5,2,5.9,2,22,5,4.9,0,0,1,0
48,2,0,1.7,1.8,5,8.2,5,28,1,12.0,0,0,1,0
55,1,0,5.2,1.0,9,5.8,4,10,5,13.8,0,0,0,1
26,1,1,10.2,4.6,4,7.9,1,40,3,4.1,0,0,0,1
26,1,1,11.9,0.8,3,5.1,6,9,2,12.2,0,0,1,0
20,0,0,5.8,7.4,6,7.3,7,48,1,13.8,1,0,0,0
33,0,1,9.3,2.4,1,8.5,3,24,4,6.0,0,0,0,1
18,0,1,4.7,3.9,9,7.2,4,30,2,12.5,0,1,0,0
20,2,0,3.0,4.4,8,7.4,3,32,4,2.6,1,0,0,0
37,2,1,5.6,5.5,7,5.9,1,55,4,3.9,0,1,0,0
35,1,1,2.3,7.9,1,8.0,2,13,2,7.1,0,1,0,0
54,2,1,5.6,1.1,3,4.8,9,37,5,6.7,0,0,1,0
45,2,0,8.4,6.5,7,7.0,8,42,0,8.9,0,1,0,0
37,1,1,6.9,3.1,2,8.6,8,28,0,13.8,0,0,1,0
42,2,0,6.7,7.5,7,6.6,2,5,6,2.1,0,0,0,1
22,1,1,11.7,5.2,4,4.1,2,55,4,8.8,0,0,0,1
27,1,0,9.4,1.9,8,4.4,9,22,1,12.0,0,1,0,0
57,2,1,1.2,6.1,7,5.8,2,29,4,3.7,1,0,0,0
32,1,0,2.7,5.0,8,5.0,10,42,0,12.4,0,0,1,0
54,0,0,2.7,3.7,5,4.9,9,43,4,12.9,0,0,1,0
21,2,0,9.2,3.6,4,5.2,6,28,6,2.5,0,0,0,1
19,1,1,2.9,3.4,1,5.9,4,27,5,7.9,0,0,0,1
27,2,1,3.1,5.7,6,5.7,3,54,6,6.0,0,0,0,1
40,1,1,11.9,8.0,3,4.3,2,50,4,2.5,1,0,0,0
24,0,0,3.0,5.1,10,7.9,7,55,5,10.5,0,0,1,0
26,0,1,10.1,1.7,2,8.1,7,30,3,10.3,0,0,1,0
25,2,1,7.4,3.0,2,4.6,8,52,1,3.2,1,0,0,0
31,0,1,3.0,1.8,1,4.1,4,10,6,11.7,0,0,0,1
47,2,0,6.8,6.6,1,8.3,10,17,5,6.4,0,0,0,1
39,2,1,3.0,6.7,3,8.7,4,51,2,8.2,1,0,0,0
43,1,0,6.7,2.7,10,5.7,7,13,5,13.4,0,1,0,0
40,2,1,12.0,5.3,6,7.9,4,13,1,7.0,1,0,0,0
51,2,0,3.1,1.4,2,7.2,7,28,4,3.7,0,0,1,0
56,1,0,9.6,4.4,7,4.9,3,45,0,4.7,0,0,1,0
43,2,0,7.4,3.6,6,7.9,6,9,4,5.1,1,0,0,0
30,1,1,3.8,5.6,4,5.0,10,28,6,10.6,0,0,1,0
39,0,0,10.4,2.0,7,6.8,6,44,3,12.5,0,0,1,0
55,0,1,3.4,4.7,1,6.2,4,31,6,12.1,0,0,0,1
39,0,1,10.9,5.4,8,4.0,1,54,6,10.8,0,0,1,0
58,0,0,3.4,1.7,10,5.0,1,47,4,9.4,0,1,0,0
48,1,0,5.4,2.6,7,8.4,10,29,4,11.4,0,0,1,0
18,0,1,11.3,5.6,5,8.4,10,53,1,8.5,0,1,0,0
53,0,1,11.8,5.6,1,6.1,10,7,0,13.3,0,0,1,0
45,2,0,1.3,2.3,1,5.6,3,56,5,11.8,1,0,0,0
23,0,1,10.1,2.5,3,4.9,4,10,6,5.2,0,1,0,0
54,2,1,11.9,3.3,9,5.2,2,19,0,10.3,0,1,0,0
57,1,1,3.5,5.4,2,6.5,4,12,4,5.8,0,0,0,1
31,1,1,6.1,1.0,6,7.3,5,26,5,2.7,0,0,1,0
22,2,0,1.7,4.1,6,7.0,10,15,5,12.4,1,0,0,0
34,1,1,8.9,1.6,2,4.7,3,27,4,8.1,1,0,0,0
41,1,1,11.9,3.9,1,6.8,6,15,4,9.4,0,1,0,0
53,1,1,2.8,1.3,2,5.7,10,8,5,5.2,1,0,0,0
37,2,1,3.1,1.6,9,5.2,5,60,5,5.0,0,0,0,1
30,1,0,3.4,1.9,10,7.1,4,22,1,10.4,1,0,0,0
34,1,1,3.4,7.6,7,4.2,7,34,3,9.8,0,1,0,0
38,1,1,4.2,2.3,10,6.5,4,34,2,8.5,0,0,0,1
43,1,0,7.9,3.5,2,8.9,4,59,3,6.0,1,0,0,0
42,1,0,4.4,7.2,6,5.1,3,7,3,2.5,0,0,0,1
32,1,1,7.6,2.2,3,7.1,4,13,1,9.0,0,0,0,1
23,2,0,1.5,5.4,7,4.9,9,16,3,13.4,0,0,1,0
22,0,0,3.4,1.4,4,8.9,6,36,2,13.3,0,1,0,0
32,0,0,12.0,4.9,1,5.1,7,10,1,4.6,1,0,0,0
52,0,0,3.4,1.1,7,5.5,10,44,5,12.2,0,1,0,0
53,1,0,8.5,2.2,3,4.4,5,31,0,6.0,0,0,0,1
41,0,0,8.4,6.0,10,6.9,3,46,1,6.8,0,1,0,0
21,2,1,1.9,5.3,6,5.2,6,39,5,13.6,0,1,0,0
31,1,1,2.9,3.6,5,5.5,8,36,1,12.1,0,0,1,0
36,2,1,7.6,4.4,5,6.7,10,48,2,11.5,0,0,1,0
29,2,1,6.8,7.0,3,8.8,3,55,5,4.5,0,0,0,1
30,2,0,5.7,1.4,6,4.1,1,33,4,7.2,1,0,0,0
44,0,0,3.2,4.0,3,8.6,1,34,0,11.7,0,1,0,0
28,0,0,4.4,5.6,2,5.3,10,40,1,11.8,0,0,0,1
60,0,1,6.2,0.9,5,4.2,3,24,6,11.7,0,0,0,1
26,2,1,9.8,3.1,10,4.6,1,17,0,3.0,0,1,0,0
20,2,1,1.6,4.0,7,4.8,5,42,3,11.3,1,0,0,0
33,2,1,2.7,2.4,8,5.9,2,19,1,10.3,0,0,0,1
30,2,0,9.4,4.5,7,6.1,3,55,4,12.4,0,1,0,0
37,1,0,2.8,2.4,9,8.8,1,49,5,7.3,0,0,0,1
47,0,0,10.1,1.0,5,6.3,5,57,0,13.8,0,0,0,1
36,1,0,11.1,5.4,2,7.3,6,50,3,8.2,0,0,1,0
29,0,0,5.8,2.4,6,5.3,10,56,3,9.0,0,1,0,0
34,2,0,4.1,1.5,2,4.5,2,44,2,12.9,0,0,1,0
44,0,1,2.2,7.9,9,4.1,7,44,2,4.6,0,1,0,0
31,0,0,7.9,6.9,1,8.6,4,7,3,4.6,0,0,1,0
59,0,1,4.1,7.8,9,5.2,5,40,5,5.1,1,0,0,0
24,1,0,1.5,5.5,5,6.1,1,48,2,12.7,0,0,0,1
19,1,0,1.0,3.8,7,9.0,3,13,3,11.4,0,0,1,0
37,2,0,4.9,1.6,9,7.9,3,34,0,7.7,0,1,0,0
